title	author	editor	pub	pubplace	date	edition	vols	pages	url	ia_url
ألا التي للتمني بين سيبويه والنحاة			 مجلة كلية العلوم الإسلامية، العدد 17		 0000م		 1 	 25 	https://www.lisanarb.com/2024/08/pdf_209.html	 https://archive.org/download/lis_si13/lisanarb.com_si1308.pdf  https://archive.org/stream/lis_si13/lisanarb.com_si1308#mode/2up 
نحو الخليل من خلال الكتاب	 الأستاذ الدكتور هادي نهر		 دار اليازوري العلمية للنشر والتوزيع		 2016م	 الأولى	 1 	 384 	https://www.lisanarb.com/2024/08/pdf_48.html	
من جماليات القرأن	 الأستاذ الدكتور هادي نهر		 عالم الكتب الحديث للنشر والتوزيع	 الأردن	 2018م	 الأولى	 1 		https://www.lisanarb.com/2024/08/pdf_72.html	
مع المتنبي شعر الحماسة والحكمة	 الأستاذ الدكتور هادي نهر		 عالم الكتب الحديث للنشر والتوزيع	 الأردن	 2010م	 الأولى	 1 		https://www.lisanarb.com/2024/08/pdf_11.html	
في الأدب السعودي ؛ عبد الله العثيمين شاعرية القضية	 الأستاذ الدكتور هادي نهر		 مؤسسة الوراق للنشر والتوزيع		 2012م	 الأولى	 1 	 244 	https://www.lisanarb.com/2024/08/pdf_838.html	
فقه اللغة العربية وأورمتها الجزيرية	 الأستاذ الدكتور هادي نهر		 عالم الكتب الحديث للنشر والتوزيع	 الأردن	 2019م	 الأولى	 1 	 462 	https://www.lisanarb.com/2024/08/pdf_30.html	
علم الأصوات النطقي ؛ دراسات وصفية تطبيقية	 الأستاذ الدكتور هادي نهر		 عالم الكتب الحديث للنشر والتوزيع	 إربد	 2011م	 الأولى	 1 	 301 	https://www.lisanarb.com/2024/08/pdf_43.html	
صياغة الخطاب القانوني الكفايات اللغوية لطلبة القانون ورجال القضاء	 الأستاذ الدكتور هادي نهر		 عالم الكتب الحديث للنشر والتوزيع	 عمان	 2019م	 الأولى	 1 	 222 	https://www.lisanarb.com/2024/08/pdf_51.html	
شرح ألفية ابن مالك (ط الثقافية)	 ابن مالك الأندلسي، أبو عبد الله محمد جمال الدين الطائي (ت 672 هـ)		 مؤسسة الكتب الثقافية للنشر والتوزيع		 2016م	 الأولى	 1 	 344 	https://www.lisanarb.com/2024/08/pdf_65.html	
شرح ألفية ابن مالك (ط الثقافة الدينية)	 عبد الرحمن المكودي الفاسي المالكي (ت 807 هـ)	 محمد عثمان	 مكتبة الثقافة الدينية للنشر والتوزيع	 القاهرة	 2014م	 الأولى	 1 	 563 	https://www.lisanarb.com/2024/08/pdf_12.html	
شرح ألفية ابن مالك (دار المشاريع)	 عبد الرحمن المكودي الفاسي المالكي (ت 807 هـ)		 دار المشاريع للنشر والتوزيع		 2005م	 الأولى	 1 	 546 	https://www.lisanarb.com/2024/08/pdf_15.html	
شرح ألفية ابن مالك (دار الغد)	 محمد بن صالح العثيمين		 دار الغد الجديد للنشر والتوزيع	 المنصورة - مصر	 2020م	 الأولى	 1 	 1032 	https://www.lisanarb.com/2024/08/pdf_99.html	
شرح ألفية ابن مالك (دار إحياء التراث)	 ابن مالك الأندلسي، أبو عبد الله محمد جمال الدين الطائي (ت 672 هـ)		 دار إحياء التراث العربي للنشر والتوزيع		 2016م	 الأولى	 1 	 344 	https://www.lisanarb.com/2024/08/pdf_41.html	
شرح الشاطبي لألفية ابن مالك المسمى (المقاصد الشافية في شرح الخلاصة الكافية)	 ابن مالك الأندلسي، أبو عبد الله محمد جمال الدين الطائي (ت 672 هـ)	 محمد السيد عثمان	 دار الكتب العلمية للنشر والتوزيع	 بيروت	 2012م	 الأولى	 6 	 4064 	https://www.lisanarb.com/2024/08/pdf_86.html	
شرح السيوطي؛ توضيحات للبهجة المرضية في شرح الألفية	 جلال الدين السيوطي (ت 919 هـ)	 يوسف علي بديوي	 دار نور الصباح للنشر والتوزيع	 تركيا	 2008م	 الأولى	 2 	 798 	https://www.lisanarb.com/2024/08/pdf_78.html	
شرح السيوطي على ألفية ابن مالك المسمى البهجة المرضية (الدار الذهبية)									https://www.lisanarb.com/2024/08/pdf_16.html	
شرح السيوطي على ألفية ابن مالك المسمى البهجة المرضية (ط العلمية)	 جلال الدين السيوطي (ت 919 هـ)		 دار الكتب العلمية للنشر والتوزيع	 بيروت	 2013م	 2 	 1 	 496	https://www.lisanarb.com/2024/08/pdf_59.html	
شرح التسهيل تسهيل الفوائد وتكميل المقاصد (ط العلمية)	 ابن مالك الأندلسي، أبو عبد الله محمد جمال الدين الطائي (ت 672 هـ)	 محمد عبد القادر عطا - طارق فتحي السيد	 دار الكتب العلمية للطباعة والنشر		 2009م	 الأولى	 3 	 1488	https://www.lisanarb.com/2024/08/pdf_61.html	
الأصمعيات (ط الهلال)	 أبو سعيد الأصمعي، عبد الملك بن قريب بن أصمع (ت 216هـ)	 الدكتور قصي الحسين	 دار ومكتبة الهلال للطباعة والنشر والتوزيع	 بيروت ، لبنان	 2004م	 الأولى	 1 	 158	https://www.lisanarb.com/2024/08/pdf_96.html	
الأصمعيات	 أبو سعيد الأصمعي، عبد الملك بن قريب بن أصمع (ت 216هـ)	 أحمد محمد شاكر - عبد السلام هارون	 الهيئة العامة لقصور الثقافة		 2019م	 الأولى	 1 	 155 	https://www.lisanarb.com/2024/08/pdf_28.html	
الأصمعيات (ط الآداب)	 أبو سعيد الأصمعي، عبد الملك بن قريب بن أصمع (ت 216هـ)	 محمد فوزى حمزة	 مكتبة الآداب للطباعة والنشر والتوزيع	 القاهرة	 2010م	 الأولى	 1 	 138 	https://www.lisanarb.com/2024/08/pdf_69.html	
الأصمعيات (دار الأرقم)	 أبو سعيد الأصمعي، عبد الملك بن قريب بن أصمع (ت 216هـ)	 الدكتور عمر فاروق الطباع	 دار الأرقم للطباعة والنشر والتوزيع	 بيروت ، لبنان	 2005م	 الأولى	 1 	 304 	https://www.lisanarb.com/2024/08/pdf_52.html	
الأصمعي, حجة الأدب ولسان العرب	 تركي بن الحسن الدهماني		 دار أمواج للطباعة والنشر والتوزيع		 2013م	 الأولى	 1 	 194 	https://www.lisanarb.com/2024/08/pdf_77.html	
الأصمعي والنقد الأدبي	 الدكتور إياد عبد المجيد إبراهيم		 مؤسسة الوراق للنشر والتوزيع	 القاهرة بيروت	 2022م	 الأولى	 1 	 180 	https://www.lisanarb.com/2024/08/pdf_97.html	
الأصمعى اللغوى (صورة عراقية فى القرن الثانى الهجرى)	 الدكتور عبد الحميد الشلقانى		 دار المعارف للنشر والتوزيع	 القاهرة 	 1998م	 الأولى	 1 	 258 	https://www.lisanarb.com/2024/08/pdf_45.html	
الأشعار الستة الجاهلية	 أبو سعيد الأصمعي، عبد الملك بن قريب بن أصمع (ت 216هـ)	 يوسف السناري	 درة الغواص لنشر مكنون العلم ومصونه		 2019م	 الأولى	 1 	 680 	https://www.lisanarb.com/2024/08/pdf_98.html	
اشتقاق الأسماء (ط الخانجي)	 أبو سعيد الأصمعي، عبد الملك بن قريب بن أصمع (ت 216هـ)	 الدكتور رمضان عبد التواب و الدكتور صلاح الدين الهادي	 مكتبة الخانجي للنشر والتوزيع	 القاهرة 	 0000م	 3 	 1 	 160 	https://www.lisanarb.com/2024/08/pdf_32.html	
أبنية الصرف في الأصمعيات	 الأستاذ الدكتور عصام الغالبي		 دار أمل الجديدة للطباعة والنشر والتوزيع		 2019م	 الأولى	 1 	 267 	https://www.lisanarb.com/2024/08/pdf_9.html	
صحيح مسلم ,المسمى المسند المختصر من السنن بنقل العدل إلي رسول الله صلي الله عليه وسلم (دار الآثار)	 الإمام مسلم بن الحجاج القشيري النيسابوري (ت 261 هـ)		 دار الآثار للنشر والتوزيع		 2018م	 الأولى	 1 	 1246 	https://www.lisanarb.com/2024/08/pdf_83.html	
صحيح مسلم (مكتبة فياض)	 الإمام مسلم بن الحجاج القشيري النيسابوري (ت 261 هـ)		 مكتبة فياض للنشر والتوزيع	 القاهرة	 2010م	 الأولى	 1 	 1120 	https://www.lisanarb.com/2024/08/pdf_91.html	
صحيح مسلم (متن)	 الإمام مسلم بن الحجاج القشيري النيسابوري (ت 261 هـ)		 دار الكتب العلمية للنشر والتوزيع	 بيروت القاهرة	 1992م	 الأولى	 2 	 1376 	https://www.lisanarb.com/2024/08/pdf_70.html	
صحيح مسلم (عالم الكتب)	 الإمام مسلم بن الحجاج القشيري النيسابوري (ت 261 هـ)	 أيمن الزاملي و محمد السيد و محمود خليل	 عالم الكتب للطباعة والنشر والتوزيع		 1998م	 الأولى	 5 	 2947 	https://www.lisanarb.com/2024/08/pdf_74.html	
صحيح مسلم (ط بيت الأفكار)	 الإمام مسلم بن الحجاج القشيري النيسابوري (ت 261 هـ)		 بيت الأفكار الدولية للنشر والتوزيع		 1998م	 الأولى	 1 	 1474 	https://www.lisanarb.com/2024/08/pdf_89.html	
صحيح مسلم (ط المختار)	 الإمام مسلم بن الحجاج القشيري النيسابوري (ت 261 هـ)		 مؤسسة المختار للنشر والتوزيع	 القاهرة	 2010م	 2 	 1 	 1381	https://www.lisanarb.com/2024/08/pdf_67.html	
صحيح مسلم (ط الصفا)	 الإمام مسلم بن الحجاج القشيري النيسابوري (ت 261 هـ)	 محمد فؤاد عبد الباقى	 مكتبة الصفا للنشر والتوزيع		 2015م	 الأولى	 1 		https://www.lisanarb.com/2024/08/pdf_80.html	
صحيح مسلم (ط التوفيقية)	 الإمام مسلم بن الحجاج القشيري النيسابوري (ت 261 هـ)		 المكتبة التوفيقية للنشر والتوزيع		 2013م	 الأولى	 1 	 1151 	https://www.lisanarb.com/2024/08/pdf_44.html	
صحيح مسلم (دار الحديث)	 الإمام مسلم بن الحجاج القشيري النيسابوري (ت 261 هـ)		 دار الحديث الكتانية للنشر والتوزيع	 البحرين	 2017م	 الأولى	 1 	 485 	https://www.lisanarb.com/2024/08/pdf_17.html	
صحيح مسلم (دار التقوى)	 الإمام مسلم بن الحجاج القشيري النيسابوري (ت 261 هـ)	 محمد فؤاد عبد الباقى	 دار التقوى للطبع والنشر والتوزيع		 2012م	 الأولى	 1 	 959 	https://www.lisanarb.com/2024/08/pdf_84.html	
نظرية العامل في النحو العربي (تعقيد وتطبيق)	 الأستاذ الدكتور رياض بن حسن الخوام		 مجمع اللغة العربية على الشبكة العالمية		 1435هـ , 2014م 	 الأولى	 1 	 95 	https://www.lisanarb.com/2024/08/pdf_37.html	 https://archive.org/download/lis_n40/lisanarb.com_n4007.pdf  https://archive.org/stream/lis_n40/lisanarb.com_n4007#mode/2up 
الدراسات النحوية واللغوية في البحر المحيط (مفهرس)	 عبد العزيز على مطلك الدليمى		 كلية الآداب، جامعة بغداد	 العراق	 1413هـ ، 1999م	 الأولى	 1 	 299 	https://www.lisanarb.com/2024/08/pdf_50.html	 https://archive.org/download/lis_n66/lisanarb.com_n6604.pdf  https://archive.org/stream/lis_n66/lisanarb.com_n6604#mode/2up 
الدراسات اللغوية والنحوية في مؤلفات شيخ الإسلام ابن تيمية وأثرها في استنباط الأحكام الشرعية 	 الأستاذ الدكتور هادى أحمد فرحان الشجيرى		 دار البشائر الإسلامية للنشر والتوزيع	 بيروت	 1422هـ ، 2001م	 الأولى	 1 	 568 	https://www.lisanarb.com/2024/08/pdf_19.html	 https://archive.org/download/lis_n66/lisanarb.com_n6603.pdf  https://archive.org/stream/lis_n66/lisanarb.com_n6603#mode/2up 
الدراسات اللغوية والنحوية في مصر, منذ نشأتها حتى نهاية القرن الرابع الهجري	 الأستاذ الدكتور أحمد نصيف الجنابي		 مكتبة دار التراث للنشر والتوزيع	 القاهرة 	 1977م	 الأولى	 1 	 815 	https://www.lisanarb.com/2024/08/pdf_38.html	 https://archive.org/download/lis_n116/lisanarb.com_n1603.pdf  https://archive.org/stream/lis_n116/lisanarb.com_n1603#mode/2up 
الدراسات اللغوية في العراق في النصف الأول من القرن العشرين	 الأستاذ الدكتور عبد الجبار جعفر وهيب القزاز		 كلية الآداب، جامعة بغداد	 بغداد	 1399هـ ، 1979م	 الأولى	 1 	 349 	https://www.lisanarb.com/2024/08/pdf_64.html	 https://archive.org/download/lis_n66/lisanarb.com_n6602.pdf  https://archive.org/stream/lis_n66/lisanarb.com_n6602#mode/2up 
الحمل على الجوار في القرآن الكريم (ط الرشد)	 الأستاذ الدكتور عبد الفتاح الحموز		 مكتبة الرشد للنشر والتوزيع	 الرياض	 1405هـ ، 1985م	 الأولى	 1 	 320 	https://www.lisanarb.com/2024/08/pdf_47.html	 https://archive.org/download/lis_n51/lisanarb.com_n5112.pdf  https://archive.org/stream/lis_n51/lisanarb.com_n5112#mode/2up 
