title	author	date	pages	tag	url
طائر الأيام العجيب	خيري الذهبي	1977	187	رواية
ألف ليلة وليلتان	د. هاني الراهب	1977	400	رواية
قالت الوردة للسنونو	زكريا تامر	1977	63	رواية
غنوا يا أطفال	سليمان العيسى	1977	106	رواية
الطفل الشجاع	عادل أبو شنب	1977	87	رواية
الياقوتي	عبد النبي حجازي	1977	196	رواية
الطيران الأول	عبدالله عبد	1977	87	رواية
بستان الكرز	قمر كيلاني	1977	286	رواية
نجم لسامر	ليلى صايا سالم	1977	87	رواية
أرواد وحلم آخر في العيون	د. أحمد سليمان الأحمد	1977	155	شعر
الإبحار في سفن الدهشة	صالح درويش	1977	95	شعر
المطر يبدأ العزف	صالح هواري	1977	174	شعر
ويبدأ طقس المقابر	فايز خضور	1977	95	شعر
يألفونك فانفر	ممدوح عدوان	1977	72	شعر
جدار في قرية أمامية	جان ألكسان	1977	110	قصص
تلك الأيام	حسيب كيالي	1977	338	قصص
الصدفة والبحر	نيروز مالك	1977	128	قصص
المعجزة في قلب الصحراء	د.اسكندر لوقا	1977	98	قصص للأطفال
فن الزجل الصغير في القصة السورية	أحمد محمد عطية	1978	268	دراسة
الفلسفة ومعنى الحكمة	تيسير شيخ الأرض	1978	102	دراسة
إن الأدب كان مسؤولاً	جلال فاروق الشريف	1978	168	دراسة
بين التخلف والحضارة	حافظ الجمالي	1978	293	دراسة
مسرح الدوائرالمغلقة	حنا عبود	1978	390	دراسة
معروف الرصافي	د. إبراهيم الكيلاني	1978	244	دراسة
نقد الشعر القومي	د. عمر الدقاق	1978	237	دراسة
التأليف المسرحي في سورية	عادل أبو شنب	1978	251	دراسة
السياسة في المسرح	علي عقلة عرسان	1978	420	دراسة
النكتة الصهيونية	محمد أبو خضور	1978	97	دراسة
مطارحات فن القول	محي الدين صبحي	1978	216	دراسة
الحقيقة والرواية	منير صلاح الأصبحي	1978	272	دراسة
الغزل العذري	يوسف اليوسف	1978	199	دراسة
المبنى	جمال جنيد	1978	190	رواية
النقيض	د.أفنان القاسم	1978	214	رواية
الصخرة	عبد النبي حجازي	1978	199	رواية
لعبة القرية	محمد جلال	1978	209	رواية
حفنة تراب على نهر جغجغ	وهيب سراي الدين	1978	303	رواية
الممر	ياسين رفاعية	1978	127	رواية
عراف الشريعة والضفاف	أحمد مفلح	1978	109	شعر
صخب الطيور المشاكسة	أسعد الجبوري	1978	99	شعر
الكتابة في دفتر دمشق	اسماعيل عامود	1978	93	شعر
ألحان الغروب	الياس قنصل	1978	111	شعر
اعلانات الموت والحرية	بندر عبد الحميد	1978	65	شعر
أمطار لوجه العاشق	حسين حموي	1978	101	شعر
أعود الآن من موتي	زهير غانم	1978	89	شعر
حقول الأبدية	سليمان عواد	1978	260	شعر
أنوي واسميك اتجاها	سهيل إبراهيم	1978	101	شعر
نقوش على حجر العصر	عبد الرحمن فخري	1978	130	شعر
النزف تحت الجليد	علي الجندي	1978	131	شعر
الحصار	علي سليمان	1978	102	شعر
الكتابة على شجر الليل	محمد مصطفى درويش	1978	93	شعر
شمس جديدة في ترشيحا	محمود علي السعيد	1978	93	شعر
أيها الزمن الضيق أيتها الأرض الواسعة	نزيه أبو عفش	1978	164	شعر
لعينيك ما أشتهي أن يكون	وفيق خنسة	1978	75	شعر
جرائم دون كيشوت	د. هاني الراهب	1978	160	قصص
الضوء من الباب	زكريا شريف	1978	121	قصص
لا تسرق الوردة رجاء	عبد الستار ناصر	1978	225	قصص
تاريخ جرح	فؤاد الشايب	1978	165	قصص
الصيادون	قمر كيلاني	1978	206	قصص
عيون تحت الليل	مبارك الدريبي	1978	166	قصص
الأقوى	محمد زفزاف	1978	101	قصص
أقوى من السنين	وداد سكاكيني	1978	130	قصص
موت الحلزون	وليد إخلاصي	1978	122	قصص
كوكب الأحلام	طالب عمران	1978	78	قصص للأطفال
هدية عيد الأم	مراد السباعي	1978	140	قصص للأطفال
لماذا حزنت العصافير	نزار نجار	1978	87	قصص للأطفال
أغنية المعول	نصر الدين البحرة	1978	87	قصص للأطفال
في خدمة الشعب	حسيب كيالي	1978	418	مسرحية
دمر عاشقاً	خالد البرادعي	1978	145	مسرحية
لاتنظر من ثقب الباب	فرحان بلبل	1978	195	مسرحية
الفلسفة تبحث	إبراهيم الفاضل	1979	445	دراسة
أدب عربي معاصر ج1	أديب عزت	1979	394	دراسة
من أجل جبهة أيديولوجية	جلال فاروق الشريف	1979	198	دراسة
النزوحات الكبرى	حنا عبود	1979	70	دراسة
المنهج والمصطلح	خلدون الشمعة	1979	252	دراسة
زمن الاحتلال	خليل السواحري	1979	173	دراسة
نحو الوحدة العربية	د. صابر فلحوط	1979	256	دراسة
أدب الأطفال	د. عبد الرزاق جعفر	1979	550	دراسة
التأسيس	د. عبدالله أبو هيف	1979	262	دراسة
مرايا أدبية	سعد صائب	1979	228	دراسة
ملامح في الرواية السورية	سمر روحي الفيصل	1979	536	دراسة
الهروب من القومية	صفوان قدسي	1979	250	دراسة
سينما-سينما	صلاح دهني	1979	294	دراسة
قراءة في الواقع السياسي	علي سليمان	1979	277	دراسة
الأبيض والأسود	محمد أبو خضور	1979	284	دراسة
البطل في مأزق	محي الدين صبحي	1979	250	دراسة
النهر	جان ألكسان	1979	225	رواية
ملكوت البسطاء	خيري الذهبي	1979	150	رواية
الهودج	قمر كيلاني	1979	219	رواية
سريال	أورخان ميسر	1979	111	شعر
مختارات من الشعر الموريتاني المعاصر	خليل النحوي	1979	74	شعر
للكلمات جهات تقصدها عمداً	د. أحمد سليمان الأحمد	1979	163	شعر
مختارات أب لأبناء	د. أسعد علي	1979	386	شعر
الخضر ومدينة الحجر	د. نذير العظمة	1979	104	شعر
التخوم	زهير غانم	1979	121	شعر
يا أنت من منا يكره الشمس	زينب الأعوج	1979	80	شعر
أعياد الحزن الأبيض	سعيد رجو	1979	76	شعر
تنويعات على وتر الجرح	عبد الكريم الناعم	1979	91	شعر
أيتها الحبيبة خذيه عاشقاً	عصام ترشحاني	1979	143	شعر
غبار الشتاء	فايز خضور	1979	98	شعر
أريدك أن تكوني	محمد مصطفى درويش	1979	216	شعر
أخاف عليك فابتعدي	مروان الخاطر	1979	99	شعر
صباح محترق آخر	مروان صقر	1979	96	شعر
عمار	هند هارون	1979	165	شعر
الأمل	خالد الخزرجي	1979	78	شعر للأطفال
القرار	الحبيب السائح	1979	104	قصص
الحضور في أكثر مكان	حسيب كيالي	1979	134	قصص
وحوش الغابة	دريد يحيى الخواجة	1979	139	قصص
آخر أخبار قرية العليق	زكريا شريقي	1979	161	قصص
الورد الآن والسكين	زهير جبور	1979	81	قصص
الآس الجميل	عادل أبو شنب	1979	120	قصص
حصار الألسن	عبد النبي حجازي	1979	170	قصص
آدم والجزار	عدنان الداعوق	1979	104	قصص
الخروج من الكابوس	فاروق مرعشي	1979	88	قصص
أسئلة تطرح و أسئلة تجيب	مراد السباعي	1979	138	قصص
العربات	يوسف ضمرة	1979	72	قصص
العابرون تحت الشمس	طالب عمران	1979	130	قصص للأطفال
فارس عين جالوت	عبدو محمد	1979	90	قصص للأطفال
الفرح	ليلى سالم	1979	106	قصص للأطفال
عرس العصافير	مقبولة الشلق	1979	95	قصص للأطفال
الثعلب	وديع اسمندر	1979	94	قصص للأطفال
السلام يحاصر قرطاجة	خالد محي الدين البرادعي	1979	261	مسرحية
الأقنعة	علي عقلة عرسان	1979	132	مسرحية
يوم اللات	عمر بن سالم	1979	101	مسرحية
سهرة ديمقراطية	وليد اخلاصي	1979	165	مسرحية
مدخل إلى دراسة الأدب في الأردن	أحمد مصلح	1980	248	دراسة
مأساة الحرف العربي في المهاجر الأمريكية	الياس قنصل	1980	96	دراسة
الرومانتيكية في الشعر العربي المعاصر	جلال فاروق الشريف	1980	215	دراسة
الوحدة أولاً	جورج صدقني	1980	185	دراسة
أحمد صافي النجفي	د. إبراهيم كيلاني	1980	272	دراسة
القدس -دمشق -القدس	د. حسام الخطيب	1980	280	دراسة
إضاءات في النقد العربي	عادل الفريجات	1980	226	دراسة
اللغة والأسلوب	عدنان بن ذريل	1980	201	دراسة
البنية التاريخية لحركة التحرر العربي	فائق المحمد	1980	190	دراسة
الرؤية النقدية	محمود منقذ الهاشمي	1980	158	دراسة
الشعر العربي المعاصر	يوسف سامي اليوسف	1980	285	دراسة
تاج اللؤلؤ	أديب النحوي	1980	163	رواية
الينابيع	جمال جنيد	1980	224	رواية
شفق على الزمن العربي	سليمان كامل	1980	117	رواية
المتألق	عبد النبي حجازي	1980	175	رواية
آن له أن ينصاع	فارس زرزور	1980	334	رواية
بحثاً عن مدينة أخرى	محي الدين زنكة	1980	205	رواية
الوقائع	خالد درويش	1980	80	شعر
عشر معلقات وموثبة في الجاهلية الأخيرة	د. أحمد سليمان الأحمد	1980	261	شعر
معزوفات الحارس السجين	د. حسن فتح الباب	1980	170	شعر
أعدو الطريق للفرح	سعيد قندقجي	1980	135	شعر
الجمر في الرماد ملحمة	عبد الرحمن عمار	1980	121	شعر
الشجرة وعشق آخر	عبد القادر الحصني	1980	103	شعر
كيف النار تحتضر	علي محمد حسن	1980	139	شعر
الرصاص لا يحب المبيت باكراً	فايز خضور	1980	80	شعر
المرافئ أيقظها الموج	مجيب السوسي	1980	91	شعر
عزف على ورق محترق	مصطفى درويش	1980	165	شعر
المتنبي وبعض القضايا المعاصرة	منذر لطفي	1980	108	شعر
جدلية الموت والالتصاق	نزار بريك هنيدي	1980	126	شعر
مسافرون في العاصفة	نصوح فاخوري	1980	185	شعر
بداية الأسفار	هدى الزين	1980	53	شعر
والريح تدخل عصرها الذهبي	وليد كمال الدين	1980	103	شعر
نشيد للصباح	ممدوح السكاف	1980	112	شعر للأطفال
حين تتمزق الظلال	د. بديع حقي	1980	134	قصص
دفاتر آدم الصغير	صالح الرزوق	1980	92	قصص
الانتقال	صلاح دهني	1980	150	قصص
